requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
A-FUNC-072,A,ClaimContext authority,docs/canonical/01-a-functional-definition.md,FN-075@881-889,FN-075 실행 Claim 증명.,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/adapters/langgraph/main/workflow.py,_WorkflowRuntimeComposition,src/google_work_agent/adapters/langgraph/main/workflow.py::_WorkflowRuntimeComposition directly consumes src/google_work_agent/application/use_cases/claim/build_claim_context.py::BuildClaimContextHandler on the production path,approved Claim/ExecutionAttempt authority gates the bounded connector effect; delivery certainty is durably settled before verification/recovery,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/claim/test_build_claim_context.py,tests/unit/application/use_cases/claim/test_build_claim_context.py::test_application_build_is__the_single_final__claim_signing_authority [UNIT] — asserts `len(signed_payloads) == 1` against current owner `BuildClaimContextHandler`,UNCHECKED,N/A — no substantive finding,4684aa06;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-073,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-076@890-894,FN-076 대화 이름 변경.,N/A — Canonical P0 requires this capability/side effect to be absent,N/A — absence across the production tree is the required authority state,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_python_test_functions__across_repository__match_canonical_naming_grammar [STATIC] — asserts `collected behavior target test_python_test_functions__across_repository__match_canonical_naming_grammar completes without an unexpected exception` against current owner `N/A — absence across the production tree is the required authority state`,PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical negative requirement against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
A-FUNC-074,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-077@895-899,FN-077 대화 삭제.,N/A — Canonical P0 requires this capability/side effect to be absent,N/A — absence across the production tree is the required authority state,N/A — prohibited/static capability has no runtime caller,N/A — complete-tree absence is machine-enforced,N/A — static repository/declarative invariant; complete-tree enforcement is the consumer,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/architecture/test_repository_architecture.py,tests/architecture/test_repository_architecture.py::test_python_test_functions__across_repository__match_canonical_naming_grammar [STATIC] — asserts `collected behavior target test_python_test_functions__across_repository__match_canonical_naming_grammar completes without an unexpected exception` against current owner `N/A — absence across the production tree is the required authority state`,PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current Canonical negative requirement against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
A-FUNC-075,A,Frontend product projection,docs/canonical/01-a-functional-definition.md,FN-078@900-908,FN-078 대화 이력 조회.,src/google_work_agent/application/use_cases/conversation/get_conversation_history.py,GetConversationHistoryHandler,src/google_work_agent/api/routes/conversations.py,get_conversation_history,src/google_work_agent/api/routes/conversations.py::get_conversation_history directly consumes src/google_work_agent/application/use_cases/conversation/get_conversation_history.py::GetConversationHistoryHandler on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/unit/application/use_cases/conversation/test_get_conversation_history.py,tests/unit/application/use_cases/conversation/test_get_conversation_history.py::test_history_is__a_bounded__timeline_projection [UNIT] — asserts `result is not None` against current owner `GetConversationHistoryHandler`,FINDING,WF1-A-FIND-005,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-076,A,Approval and policy,docs/canonical/01-b-policy-definition.md,POL-APP-001@87-90,POL-APP-001 쓰기 승인.,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/api/routes/actions.py,approve,src/google_work_agent/api/routes/actions.py::approve directly consumes src/google_work_agent/application/use_cases/action/approve_action.py::ApproveActionHandler on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/action/test_approve_action.py,tests/unit/application/use_cases/action/test_approve_action.py::test_approve_persists_action__active_snapshot_receipt__and_exact_audit [UNIT] — asserts `result.applied is True` against current owner `ApproveActionHandler`,UNCHECKED,N/A — no substantive finding,4684aa06;27872661;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-077,A,Approval and policy,docs/canonical/01-b-policy-definition.md,POL-APP-002@91-97,POL-APP-002 승인 단위.,src/google_work_agent/domain/approval/model.py,Approval,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/application/use_cases/action/approve_action.py::ApproveActionHandler directly consumes src/google_work_agent/domain/approval/model.py::Approval on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/llm/test_gemini_transport.py,tests/unit/llm/test_gemini_transport.py::test_provider_forwards_temperature__but_never_seed__to_gemini_transport [UNIT] — asserts `generation_config['temperature'] == 0.0` against current owner `Approval`,UNCHECKED,N/A — no substantive finding,4684aa06;27872661;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-078,A,Approval and policy,docs/canonical/01-b-policy-definition.md,POL-APP-003@98-108,POL-APP-003 승인 내용.,src/google_work_agent/application/use_cases/action/approval_source_snapshot.py,build_approval_source_snapshot,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,src/google_work_agent/application/use_cases/action/approve_action.py::ApproveActionHandler directly consumes src/google_work_agent/application/use_cases/action/approval_source_snapshot.py::build_approval_source_snapshot on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/action/test_approve_action.py,tests/unit/application/use_cases/action/test_approve_action.py::test_approve_persists_action__active_snapshot_receipt__and_exact_audit [UNIT] — asserts `result.applied is True` against current owner `build_approval_source_snapshot`,UNCHECKED,N/A — no substantive finding,4684aa06;27872661;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-079,A,Approval and policy,docs/canonical/01-b-policy-definition.md,POL-APP-004@109-116,POL-APP-004 승인 무결성.,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,src/google_work_agent/adapters/langgraph/main/workflow.py,_WorkflowRuntimeComposition,src/google_work_agent/adapters/langgraph/main/workflow.py::_WorkflowRuntimeComposition directly consumes src/google_work_agent/application/use_cases/claim/build_claim_context.py::BuildClaimContextHandler on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/unit/application/use_cases/claim/test_build_claim_context.py,tests/unit/application/use_cases/claim/test_build_claim_context.py::test_application_build_is__the_single_final__claim_signing_authority [UNIT] — asserts `len(signed_payloads) == 1` against current owner `BuildClaimContextHandler`,UNCHECKED,N/A — no substantive finding,4684aa06;27872661;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=UNIT; previous artifact disposition/template was not reused.
A-FUNC-080,A,Approval and policy,docs/canonical/01-b-policy-definition.md,POL-APP-005@117-129,POL-APP-005 승인 만료.,src/google_work_agent/application/use_cases/approval/expire_approval.py,ExpireApprovalHandler,src/google_work_agent/api/routes/actions.py,approve,src/google_work_agent/api/routes/actions.py::approve directly consumes src/google_work_agent/application/use_cases/approval/expire_approval.py::ExpireApprovalHandler on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,N/A — internal semantic/safety contract has no independent API or frontend destination,tests/architecture/test_domain_closure.py,tests/architecture/test_domain_closure.py::test_child_mutations__require_explicit__current_plan_facts [STATIC] — asserts `parameters['plan_status'].default is Parameter.empty` against current owner `ExpireApprovalHandler`,UNCHECKED,N/A — no substantive finding,4684aa06;27872661;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
A-FUNC-081,A,Frontend product projection,docs/canonical/01-b-policy-definition.md,POL-EVD-001@130-133,POL-EVD-001 최소 Evidence.,src/google_work_agent/domain/evidence/model.py,EvidenceOriginType,src/google_work_agent/adapters/persistence/sqlite/repositories/evidence_repository.py,SqliteEvidenceRepository,src/google_work_agent/adapters/persistence/sqlite/repositories/evidence_repository.py::SqliteEvidenceRepository directly consumes src/google_work_agent/domain/evidence/model.py::EvidenceOriginType on the production path,N/A — deterministic in-process contract/policy/orchestration requirement; no independent durable or external effect is specified,versioned API projection consumed by the feature-owned frontend controller/component,tests/architecture/test_domain_closure.py,"tests/architecture/test_domain_closure.py::test_closed_owner_vocabularies__have_no_legacy__family_or_observation_values [STATIC] — asserts `not hasattr(resource_ref, 'StoredResourceType')` against current owner `EvidenceOriginType`",FINDING,N/A — no substantive finding,27872661;8367cb71;f4d13af0;efb10b374425c4ff1d0af3b7826dad5800e9192c,PASS,N/A — current exact owner/caller/runtime/proof chain is closed,Rebuilt from current semantic capability owner census against PRODUCT_SOURCE_SHA efb10b374425c4ff1d0af3b7826dad5800e9192c; proof_level=STATIC; previous artifact disposition/template was not reused.
